date,cash_type,money,coffee_name,year,month,day
2024-05-20,cash,29.0,Americano,2024,5,20
2024-05-20,card,37.72,Latte,2024,5,20
2024-05-20,card,37.72,Latte,2024,5,20
2024-05-20,card,32.82,Americano with Milk,2024,5,20
2024-05-20,card,37.72,Cocoa,2024,5,20
2024-05-20,card,27.92,Cortado,2024,5,20
2024-05-20,card,32.82,Americano with Milk,2024,5,20
2024-05-20,card,32.82,Americano with Milk,2024,5,20
2024-05-21,card,37.72,Latte,2024,5,21
2024-05-21,cash,29.0,Americano,2024,5,21
2024-05-21,cash,34.0,Americano with Milk,2024,5,21
2024-05-21,cash,39.0,Cocoa,2024,5,21
2024-05-21,cash,39.0,Latte,2024,5,21
2024-05-21,card,37.72,Latte,2024,5,21
2024-05-21,card,23.02,Espresso,2024,5,21
2024-05-21,card,37.72,Cappuccino,2024,5,21
2024-05-21,card,37.72,Cappuccino,2024,5,21
2024-05-22,card,37.72,Cappuccino,2024,5,22
2024-05-22,card,32.82,Americano with Milk,2024,5,22
2024-05-22,card,27.92,Cortado,2024,5,22
2024-05-22,card,32.82,Americano with Milk,2024,5,22
2024-05-22,card,27.92,Americano,2024,5,22
2024-05-22,card,27.92,Americano,2024,5,22
2024-05-22,card,32.82,Americano with Milk,2024,5,22
2024-05-22,card,37.72,Cappuccino,2024,5,22
2024-05-22,card,37.72,Cappuccino,2024,5,22
2024-05-22,card,37.72,Hot Chocolate,2024,5,22
2024-05-22,card,37.72,Cappuccino,2024,5,22
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,23.02,Espresso,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Latte,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Latte,2024,5,23
2024-05-23,card,27.92,Cortado,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Cappuccino,2024,5,23
2024-05-23,card,37.72,Latte,2024,5,23
2024-05-23,card,32.82,Americano with Milk,2024,5,23
2024-05-23,cash,39.0,Hot Chocolate,2024,5,23
2024-05-24,card,27.92,Cortado,2024,5,24
2024-05-24,card,27.92,Americano,2024,5,24
2024-05-24,card,27.92,Americano,2024,5,24
2024-05-24,card,37.72,Hot Chocolate,2024,5,24
2024-05-24,card,27.92,Cortado,2024,5,24
2024-05-24,card,27.92,Cortado,2024,5,24
2024-05-24,card,32.82,Americano with Milk,2024,5,24
2024-05-25,cash,29.0,Americano,2024,5,25
2024-05-25,card,37.72,Latte,2024,5,25
2024-05-25,cash,29.0,Americano,2024,5,25
2024-05-25,card,32.82,Americano with Milk,2024,5,25
2024-05-25,card,32.82,Americano with Milk,2024,5,25
2024-05-25,card,32.82,Americano with Milk,2024,5,25
2024-05-25,card,32.82,Americano with Milk,2024,5,25
2024-05-25,card,27.92,Americano,2024,5,25
2024-05-26,card,37.72,Latte,2024,5,26
2024-05-26,card,32.82,Americano with Milk,2024,5,26
2024-05-26,card,27.92,Cortado,2024,5,26
2024-05-26,card,32.82,Americano with Milk,2024,5,26
2024-05-26,card,37.72,Cappuccino,2024,5,26
2024-05-26,card,37.72,Hot Chocolate,2024,5,26
2024-05-26,card,37.72,Hot Chocolate,2024,5,26
2024-05-26,card,27.92,Americano,2024,5,26
2024-05-26,card,37.72,Latte,2024,5,26
2024-05-26,card,37.72,Hot Chocolate,2024,5,26
2024-05-26,card,37.72,Cappuccino,2024,5,26
2024-05-26,card,27.92,Cortado,2024,5,26
2024-05-26,card,37.72,Cappuccino,2024,5,26
2024-05-26,card,37.72,Latte,2024,5,26
2024-05-26,card,37.72,Cappuccino,2024,5,26
2024-05-27,card,27.92,Americano,2024,5,27
2024-05-27,card,32.82,Americano with Milk,2024,5,27
2024-05-27,card,37.72,Cocoa,2024,5,27
2024-05-27,card,27.92,Americano,2024,5,27
2024-05-27,card,27.92,Americano,2024,5,27
2024-05-27,card,37.72,Latte,2024,5,27
2024-05-27,card,27.92,Americano,2024,5,27
2024-05-27,card,37.72,Latte,2024,5,27
2024-05-27,card,37.72,Latte,2024,5,27
2024-05-27,card,32.82,Americano with Milk,2024,5,27
2024-05-27,card,37.72,Cappuccino,2024,5,27
2024-05-28,card,32.82,Americano with Milk,2024,5,28
2024-05-28,card,32.82,Americano with Milk,2024,5,28
2024-05-28,card,37.72,Cappuccino,2024,5,28
2024-05-28,card,37.72,Cappuccino,2024,5,28
2024-05-28,card,37.72,Cocoa,2024,5,28
2024-05-28,card,27.92,Cortado,2024,5,28
2024-05-28,cash,39.0,Cappuccino,2024,5,28
2024-05-28,card,27.92,Americano,2024,5,28
2024-05-28,card,37.72,Latte,2024,5,28
2024-05-28,card,32.82,Americano with Milk,2024,5,28
2024-05-28,card,27.92,Americano,2024,5,28
2024-05-29,card,37.72,Latte,2024,5,29
2024-05-29,cash,39.0,Latte,2024,5,29
2024-05-29,card,37.72,Hot Chocolate,2024,5,29
2024-05-29,card,27.92,Americano,2024,5,29
2024-05-29,card,37.72,Latte,2024,5,29
2024-05-29,card,37.72,Cappuccino,2024,5,29
2024-05-29,card,37.72,Latte,2024,5,29
2024-05-29,card,27.92,Cortado,2024,5,29
2024-05-29,card,37.72,Latte,2024,5,29
2024-05-29,card,37.72,Hot Chocolate,2024,5,29
2024-05-29,card,37.72,Cocoa,2024,5,29
2024-05-30,card,37.72,Cappuccino,2024,5,30
2024-05-30,card,37.72,Latte,2024,5,30
2024-05-30,card,32.82,Americano with Milk,2024,5,30
2024-05-30,card,37.72,Latte,2024,5,30
2024-05-30,card,32.82,Americano with Milk,2024,5,30
2024-05-30,card,23.02,Espresso,2024,5,30
2024-05-30,card,23.02,Espresso,2024,5,30
2024-05-30,card,37.72,Cappuccino,2024,5,30
2024-05-30,card,37.72,Latte,2024,5,30
2024-05-30,card,37.72,Hot Chocolate,2024,5,30
2024-05-30,card,32.82,Americano with Milk,2024,5,30
2024-05-31,card,32.82,Americano with Milk,2024,5,31
2024-05-31,card,37.72,Latte,2024,5,31
2024-05-31,cash,39.0,Latte,2024,5,31
2024-05-31,card,37.72,Hot Chocolate,2024,5,31
2024-05-31,card,37.72,Cocoa,2024,5,31
2024-05-31,card,32.82,Americano with Milk,2024,5,31
2024-05-31,card,37.72,Latte,2024,5,31
2024-05-31,card,37.72,Latte,2024,5,31
2024-05-31,card,37.72,Cappuccino,2024,5,31
2024-05-31,card,32.82,Americano with Milk,2024,5,31
2024-05-31,card,37.72,Latte,2024,5,31
2024-05-31,card,37.72,Cappuccino,2024,5,31
2024-05-31,card,32.82,Americano with Milk,2024,5,31
2024-05-31,card,27.92,Cortado,2024,5,31
2024-06-01,card,27.92,Cortado,2024,6,1
2024-06-01,card,37.72,Latte,2024,6,1
2024-06-01,card,37.72,Latte,2024,6,1
2024-06-01,card,32.82,Americano with Milk,2024,6,1
2024-06-01,card,32.82,Americano with Milk,2024,6,1
2024-06-01,card,32.82,Americano with Milk,2024,6,1
2024-06-01,card,37.72,Cappuccino,2024,6,1
2024-06-01,card,37.72,Cappuccino,2024,6,1
2024-06-01,cash,39.0,Cocoa,2024,6,1
2024-06-01,card,37.72,Cocoa,2024,6,1
2024-06-01,card,32.82,Americano with Milk,2024,6,1
2024-06-02,card,37.72,Latte,2024,6,2
2024-06-02,card,32.82,Americano with Milk,2024,6,2
2024-06-02,card,37.72,Cappuccino,2024,6,2
2024-06-02,card,32.82,Americano with Milk,2024,6,2
2024-06-02,card,37.72,Latte,2024,6,2
2024-06-02,cash,34.0,Americano with Milk,2024,6,2
2024-06-03,card,37.72,Latte,2024,6,3
2024-06-03,card,37.72,Latte,2024,6,3
2024-06-03,card,37.72,Cappuccino,2024,6,3
2024-06-03,card,32.82,Americano with Milk,2024,6,3
2024-06-03,card,37.72,Latte,2024,6,3
2024-06-03,cash,34.0,Americano with Milk,2024,6,3
2024-06-03,cash,34.0,Americano with Milk,2024,6,3
2024-06-04,card,27.92,Cortado,2024,6,4
2024-06-04,card,32.82,Americano with Milk,2024,6,4
2024-06-04,card,37.72,Latte,2024,6,4
2024-06-04,card,37.72,Hot Chocolate,2024,6,4
2024-06-04,card,37.72,Latte,2024,6,4
2024-06-04,card,27.92,Cortado,2024,6,4
2024-06-04,card,37.72,Cappuccino,2024,6,4
2024-06-04,card,37.72,Hot Chocolate,2024,6,4
2024-06-04,card,37.72,Cappuccino,2024,6,4
2024-06-04,card,27.92,Cortado,2024,6,4
2024-06-04,card,32.82,Americano with Milk,2024,6,4
2024-06-04,card,32.82,Americano with Milk,2024,6,4
2024-06-04,card,32.82,Americano with Milk,2024,6,4
2024-06-04,card,32.82,Americano with Milk,2024,6,4
2024-06-05,card,37.72,Cappuccino,2024,6,5
2024-06-05,card,37.72,Cappuccino,2024,6,5
2024-06-05,card,27.92,Americano,2024,6,5
2024-06-05,card,37.72,Latte,2024,6,5
2024-06-05,card,32.82,Americano with Milk,2024,6,5
2024-06-05,card,32.82,Americano with Milk,2024,6,5
2024-06-05,card,37.72,Latte,2024,6,5
2024-06-05,card,37.72,Cocoa,2024,6,5
2024-06-05,card,27.92,Cortado,2024,6,5
2024-06-06,card,32.82,Americano with Milk,2024,6,6
2024-06-06,card,32.82,Americano with Milk,2024,6,6
2024-06-06,card,37.72,Latte,2024,6,6
2024-06-06,card,27.92,Americano,2024,6,6
2024-06-06,card,32.82,Americano with Milk,2024,6,6
2024-06-06,card,37.72,Cappuccino,2024,6,6
2024-06-06,card,37.72,Latte,2024,6,6
2024-06-06,card,37.72,Latte,2024,6,6
2024-06-06,card,37.72,Cappuccino,2024,6,6
2024-06-06,card,32.82,Americano with Milk,2024,6,6
2024-06-06,card,37.72,Latte,2024,6,6
2024-06-07,card,37.72,Cappuccino,2024,6,7
2024-06-07,card,23.02,Espresso,2024,6,7
2024-06-07,card,32.82,Americano with Milk,2024,6,7
2024-06-07,card,27.92,Cortado,2024,6,7
2024-06-07,card,27.92,Cortado,2024,6,7
2024-06-08,card,27.92,Cortado,2024,6,8
2024-06-08,card,32.82,Americano with Milk,2024,6,8
2024-06-08,card,37.72,Cappuccino,2024,6,8
2024-06-08,card,37.72,Cappuccino,2024,6,8
2024-06-09,card,37.72,Latte,2024,6,9
2024-06-09,card,37.72,Latte,2024,6,9
2024-06-09,card,37.72,Cappuccino,2024,6,9
2024-06-09,card,27.92,Cortado,2024,6,9
2024-06-09,card,23.02,Espresso,2024,6,9
2024-06-09,card,37.72,Cappuccino,2024,6,9
2024-06-09,card,32.82,Americano with Milk,2024,6,9
2024-06-09,card,37.72,Latte,2024,6,9
2024-06-09,card,37.72,Latte,2024,6,9
2024-06-09,card,27.92,Cortado,2024,6,9
2024-06-09,card,37.72,Cappuccino,2024,6,9
2024-06-09,card,32.82,Americano with Milk,2024,6,9
2024-06-09,card,27.92,Americano,2024,6,9
2024-06-10,card,37.72,Cappuccino,2024,6,10
2024-06-10,card,37.72,Latte,2024,6,10
2024-06-10,card,37.72,Hot Chocolate,2024,6,10
2024-06-10,card,37.72,Hot Chocolate,2024,6,10
2024-06-10,card,37.72,Latte,2024,6,10
2024-06-10,card,37.72,Latte,2024,6,10
2024-06-11,card,32.82,Americano with Milk,2024,6,11
2024-06-11,card,37.72,Latte,2024,6,11
2024-06-11,card,37.72,Latte,2024,6,11
2024-06-11,card,37.72,Hot Chocolate,2024,6,11
2024-06-11,card,32.82,Americano with Milk,2024,6,11
2024-06-11,card,32.82,Americano with Milk,2024,6,11
2024-06-12,card,37.72,Hot Chocolate,2024,6,12
2024-06-12,card,37.72,Cappuccino,2024,6,12
2024-06-12,card,37.72,Latte,2024,6,12
2024-06-12,card,37.72,Latte,2024,6,12
2024-06-12,card,37.72,Hot Chocolate,2024,6,12
2024-06-12,card,32.82,Americano with Milk,2024,6,12
2024-06-13,card,27.92,Americano,2024,6,13
2024-06-13,card,37.72,Latte,2024,6,13
2024-06-13,card,32.82,Americano with Milk,2024,6,13
2024-06-13,card,27.92,Cortado,2024,6,13
2024-06-13,card,32.82,Americano with Milk,2024,6,13
2024-06-13,card,37.72,Hot Chocolate,2024,6,13
2024-06-13,card,37.72,Latte,2024,6,13
2024-06-13,card,32.82,Americano with Milk,2024,6,13
2024-06-13,card,23.02,Espresso,2024,6,13
2024-06-13,card,23.02,Espresso,2024,6,13
2024-06-13,card,32.82,Americano with Milk,2024,6,13
2024-06-13,card,32.82,Americano with Milk,2024,6,13
2024-06-14,card,27.92,Cortado,2024,6,14
2024-06-14,card,27.92,Americano,2024,6,14
2024-06-14,card,37.72,Latte,2024,6,14
